service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"15_#9_2015-11-16T14:55:08_20170819_99991231_20170706_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"15_#9_2015-11-16T14:55:08_20170819_99991231_20170706_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"15_#9_2015-11-16T14:55:08_20170819_99991231_20170706_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"15_#9_2015-11-16T14:55:08_20170819_99991231_20170706_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"15_#9_2015-11-16T14:55:08_20170819_99991231_20170706_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"15_0615_Dec  9 2015  3:23:09:400PM_20170819_99991231_20170107_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"15_0615_Dec  9 2015  3:23:09:400PM_20170819_99991231_20170107_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"15_0615_Dec  9 2015  3:23:09:400PM_20170819_99991231_20170107_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"15_0615_Dec  9 2015  3:23:09:400PM_20170819_99991231_20170107_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"15_0615_Dec  9 2015  3:23:09:400PM_20170819_99991231_20170107_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"15_0615_Nov 16 2015  2:32:15:190PM_20170819_99991231_20170706_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"15_0615_Nov 16 2015  2:32:15:190PM_20170819_99991231_20170706_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"15_0615_Nov 16 2015  2:32:15:190PM_20170819_99991231_20170706_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"15_0615_Nov 16 2015  2:32:15:190PM_20170819_99991231_20170706_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"15_0615_Nov 16 2015  2:32:15:190PM_20170819_99991231_20170706_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"15_0630_Dec  9 2015  3:27:04:330PM_20170819_99991231_20170107_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"15_0630_Dec  9 2015  3:27:04:330PM_20170819_99991231_20170107_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"15_0630_Dec  9 2015  3:27:04:330PM_20170819_99991231_20170107_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"15_0630_Dec  9 2015  3:27:04:330PM_20170819_99991231_20170107_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"15_0630_Dec  9 2015  3:27:04:330PM_20170819_99991231_20170107_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"15_0715_Dec  9 2015  3:32:02:633PM_20170819_99991231_20170107_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"15_2245_Jan  6 2017  1:58:51:157PM_20170819_99991231_20170706_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"15_2245_Jan  6 2017  1:58:51:157PM_20170819_99991231_20170706_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"15_2245_Jan  6 2017  1:58:51:157PM_20170819_99991231_20170706_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"15_2245_Jan  6 2017  1:58:51:157PM_20170819_99991231_20170706_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"15_2245_Jan  6 2017  1:58:51:157PM_20170819_99991231_20170706_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"15_2245_Jan  6 2017  1:58:51:157PM_20170819_99991231_20170706_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"16_#0_2015-11-14T13:00:39_20170819_99991231_20170722_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"16_#0_2015-11-14T13:00:39_20170819_99991231_20170722_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"16_#0_2015-11-14T13:00:39_20170819_99991231_20170722_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"16_#0_2015-11-14T13:00:39_20170819_99991231_20170722_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"16_#0_2015-11-14T13:00:39_20170819_99991231_20170722_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"16_#0_2015-11-14T13:00:39_20170819_99991231_20170722_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"16_#1_2015-11-14T13:00:40_20170819_99991231_20170722_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"16_#1_2015-11-14T13:00:40_20170819_99991231_20170722_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"16_#1_2015-11-14T13:00:40_20170819_99991231_20170722_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"16_#1_2015-11-14T13:00:40_20170819_99991231_20170722_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"16_#1_2015-11-14T13:00:40_20170819_99991231_20170722_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"16_#1_2015-11-14T13:00:40_20170819_99991231_20170722_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"16_#10_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"16_#10_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"16_#10_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"16_#10_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"16_#10_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"16_#10_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"16_#11_2015-11-14T13:00:42_20170819_99991231_20170722_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"16_#11_2015-11-14T13:00:42_20170819_99991231_20170722_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"16_#11_2015-11-14T13:00:42_20170819_99991231_20170722_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"16_#11_2015-11-14T13:00:42_20170819_99991231_20170722_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"16_#11_2015-11-14T13:00:42_20170819_99991231_20170722_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"16_#11_2015-11-14T13:00:42_20170819_99991231_20170722_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"16_#2_2015-11-14T13:00:40_20170819_99991231_20170722_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"16_#2_2015-11-14T13:00:40_20170819_99991231_20170722_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"16_#2_2015-11-14T13:00:40_20170819_99991231_20170722_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"16_#2_2015-11-14T13:00:40_20170819_99991231_20170722_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"16_#2_2015-11-14T13:00:40_20170819_99991231_20170722_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"16_#2_2015-11-14T13:00:40_20170819_99991231_20170722_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"16_#3_2015-11-14T13:00:40_20170819_99991231_20170722_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"16_#3_2015-11-14T13:00:40_20170819_99991231_20170722_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"16_#3_2015-11-14T13:00:40_20170819_99991231_20170722_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"16_#3_2015-11-14T13:00:40_20170819_99991231_20170722_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"16_#3_2015-11-14T13:00:40_20170819_99991231_20170722_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"16_#3_2015-11-14T13:00:40_20170819_99991231_20170722_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"16_#4_2015-11-14T13:00:40_20170819_99991231_20170722_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"16_#4_2015-11-14T13:00:40_20170819_99991231_20170722_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"16_#4_2015-11-14T13:00:40_20170819_99991231_20170722_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"16_#4_2015-11-14T13:00:40_20170819_99991231_20170722_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"16_#4_2015-11-14T13:00:40_20170819_99991231_20170722_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"16_#4_2015-11-14T13:00:40_20170819_99991231_20170722_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"16_#5_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"16_#5_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"16_#5_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"16_#5_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"16_#5_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"16_#5_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"16_#6_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"16_#6_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"16_#6_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"16_#6_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"16_#6_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"16_#6_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"16_#7_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"16_#7_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"16_#7_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"16_#7_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"16_#7_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"16_#7_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"16_#8_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"16_#8_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"16_#8_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"16_#8_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"16_#8_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"16_#8_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"16_#9_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"16_#9_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"16_#9_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"16_#9_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"16_#9_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"16_#9_2015-11-14T13:00:41_20170819_99991231_20170722_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"16_0611_20170819_99991231_20170722_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"16_0611_20170819_99991231_20170722_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"16_0611_20170819_99991231_20170722_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"16_0611_20170819_99991231_20170722_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"16_0611_20170819_99991231_20170722_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"16_0645_Nov 14 2015 12:59:51:747PM_20170819_99991231_20170722_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"16_0645_Nov 14 2015 12:59:51:747PM_20170819_99991231_20170722_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"16_0645_Nov 14 2015 12:59:51:747PM_20170819_99991231_20170722_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"16_0645_Nov 14 2015 12:59:51:747PM_20170819_99991231_20170722_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"16_0645_Nov 14 2015 12:59:51:747PM_20170819_99991231_20170722_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"16_0711_Dec  9 2015  3:21:00:920PM_20170819_99991231_20170722_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"17_#0_2015-11-16T09:28:40_20170819_99991231_20170107_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"17_#0_2015-11-16T09:28:40_20170819_99991231_20170107_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"17_#0_2015-11-16T09:28:40_20170819_99991231_20170107_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"17_#0_2015-11-16T09:28:40_20170819_99991231_20170107_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"17_#0_2015-11-16T09:28:40_20170819_99991231_20170107_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"17_#0_2015-11-16T09:28:40_20170819_99991231_20170107_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"17_#1_2015-11-16T09:28:41_20170819_99991231_20170107_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"17_#1_2015-11-16T09:28:41_20170819_99991231_20170107_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"17_#1_2015-11-16T09:28:41_20170819_99991231_20170107_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"17_#1_2015-11-16T09:28:41_20170819_99991231_20170107_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"17_#1_2015-11-16T09:28:41_20170819_99991231_20170107_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"17_#10_2015-11-16T09:28:42_20170819_99991231_20170107_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"17_#10_2015-11-16T09:28:42_20170819_99991231_20170107_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"17_#10_2015-11-16T09:28:42_20170819_99991231_20170107_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"17_#10_2015-11-16T09:28:42_20170819_99991231_20170107_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"17_#10_2015-11-16T09:28:42_20170819_99991231_20170107_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"17_#10_2015-11-16T09:28:42_20170819_99991231_20170107_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"17_#11_2015-11-16T09:28:43_20170819_99991231_20170107_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"17_#11_2015-11-16T09:28:43_20170819_99991231_20170107_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"17_#11_2015-11-16T09:28:43_20170819_99991231_20170107_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"17_#11_2015-11-16T09:28:43_20170819_99991231_20170107_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"17_#11_2015-11-16T09:28:43_20170819_99991231_20170107_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"17_#11_2015-11-16T09:28:43_20170819_99991231_20170107_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"17_#12_2015-11-16T09:28:43_20170819_99991231_20170107_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"17_#12_2015-11-16T09:28:43_20170819_99991231_20170107_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"17_#12_2015-11-16T09:28:43_20170819_99991231_20170107_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"17_#12_2015-11-16T09:28:43_20170819_99991231_20170107_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"17_#12_2015-11-16T09:28:43_20170819_99991231_20170107_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"17_#12_2015-11-16T09:28:43_20170819_99991231_20170107_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"17_#13_2015-11-16T09:28:43_20170819_99991231_20170107_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"17_#13_2015-11-16T09:28:43_20170819_99991231_20170107_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"17_#13_2015-11-16T09:28:43_20170819_99991231_20170107_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"17_#13_2015-11-16T09:28:43_20170819_99991231_20170107_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"17_#13_2015-11-16T09:28:43_20170819_99991231_20170107_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"17_#13_2015-11-16T09:28:43_20170819_99991231_20170107_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"17_#2_2015-11-16T09:28:41_20170819_99991231_20170107_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"17_#2_2015-11-16T09:28:41_20170819_99991231_20170107_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"17_#2_2015-11-16T09:28:41_20170819_99991231_20170107_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"17_#2_2015-11-16T09:28:41_20170819_99991231_20170107_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"17_#2_2015-11-16T09:28:41_20170819_99991231_20170107_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"17_#2_2015-11-16T09:28:41_20170819_99991231_20170107_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"17_#3_2015-11-16T09:28:41_20170819_99991231_20170107_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"17_#3_2015-11-16T09:28:41_20170819_99991231_20170107_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"17_#3_2015-11-16T09:28:41_20170819_99991231_20170107_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
